index,log_messages,log_level,label,lemmas,pos,tag,dep,alpha,stop
9284,starting rest endpoint,info,0.0,start rest endpoint,VERB NOUN NOUN,VBG NN NN,amod compound ROOT,3,0
9450,install security context,info,0.0,install security context,VERB NOUN NOUN,VB NN NN,ROOT compound dobj,3,0
9451,initializing cluster services,info,0.0,initialize cluster service,VERB NOUN NOUN,VBG NN NNS,ROOT compound dobj,3,0
9542,connecting server socket,info,0.0,connect server socket,VERB NOUN NOUN,VBG NN NN,amod compound ROOT,3,0
9610,restarting flink cluster,info,0.0,restart flink cluster,VERB NOUN NOUN,VBG NN NN,amod compound ROOT,3,0
9614,created savepoint directory,info,0.0,create savepoint directory,VERB NOUN NOUN,VBN NN NN,amod compound ROOT,3,0
9628,running run command,info,0.0,run run command,VERB NOUN NOUN,VBG NN NN,ROOT compound dobj,3,0
9630,running info command,info,0.0,run info command,VERB NOUN NOUN,VBG NN NN,ROOT compound dobj,3,0
9632,running list command,info,0.0,run list command,VERB NOUN NOUN,VBG NN NN,ROOT compound dobj,3,0
9635,running cancel command,info,0.0,run cancel command,VERB NOUN NOUN,VBG NN NN,ROOT compound dobj,3,0
9636,running savepoint command,info,0.0,run savepoint command,VERB NOUN NOUN,VBG NN NN,ROOT compound dobj,3,0
9688,starting kafkaproduceritcase testcustompartitioning,info,0.0,start kafkaproduceritcase testcustompartitioning,VERB NOUN NOUN,VBG NN NN,ROOT compound dobj,3,0
9689,finished kafkaproduceritcase testcustompartitioning,info,0.0,finish kafkaproduceritcase testcustompartitioning,VERB NOUN NOUN,VBN NN NN,amod compound ROOT,3,0
9707,cancelling twitter source,info,0.0,cancel twitter source,VERB NOUN NOUN,VBG NN NN,compound compound ROOT,3,0
9745,connected hive metastore,info,0.0,connect hive metastore,VERB NOUN NOUN,VBN NN NN,amod compound ROOT,3,0
9768,closing source reader,info,0.0,close source reader,VERB NOUN NOUN,VBG NN NN,amod compound ROOT,3,0
9786,stopping events generator,info,0.0,stop event generator,VERB NOUN NOUN,VBG NNS NN,amod compound ROOT,3,0
9800,loading configuration file,info,0.0,load configuration file,VERB NOUN NOUN,VBG NN NN,ROOT compound dobj,3,0
9803,starting metrics registry,info,0.0,start metric registry,VERB NOUN NOUN,VBG NNS NN,amod compound ROOT,3,0
9853,started test kafkaassemblyoperator,info,0.0,start test kafkaassemblyoperator,VERB NOUN NOUN,VBD NN NN,ROOT dobj dobj,3,0
9878,starting readiness poller,info,0.0,start readiness poller,VERB NOUN NOUN,VBG NN NN,amod compound ROOT,3,0
9880,used environment variables,info,0.0,use environment variable,VERB NOUN NOUN,VBN NN NNS,amod compound ROOT,3,1
10170,scaling kafkaconnects2i subresource,info,0.0,scale kafkaconnects2i subresource,VERB NOUN NOUN,VBG NN NN,ROOT intj npadvmod,2,0
10184,scaling kafkaconnect subresource,info,0.0,scale kafkaconnect subresource,VERB NOUN NOUN,VBG NN NN,ROOT intj npadvmod,3,0
10186,scaling kafkaconnector subresource,info,0.0,scale kafkaconnector subresource,VERB NOUN NOUN,VBG NN NN,ROOT intj npadvmod,3,0
10429,scaling kafkamirrormaker subresource,info,0.0,scale kafkamirrormaker subresource,VERB NOUN NOUN,VBG NN NN,compound compound ROOT,3,0
10492,increasing kafka nodes,info,0.0,increase kafka node,VERB NOUN NOUN,VBG NN NNS,ROOT compound dobj,3,0
10493,checking status kafkarebalance,info,0.0,check status kafkarebalance,VERB NOUN NOUN,VBG NN NN,ROOT dobj dobj,3,0
10528,finished setting test,info,0.0,finish setting test,VERB NOUN NOUN,VBN NN NN,ROOT xcomp dobj,3,0
10533,starting topic operator,info,0.0,start topic operator,VERB NOUN NOUN,VBG NN NN,amod compound ROOT,3,0
10534,started topic operator,info,0.0,start topic operator,VERB NOUN NOUN,VBD NN NN,ROOT compound dobj,3,0
10535,stopping topic operator,info,0.0,stop topic operator,VERB NOUN NOUN,VBG NN NN,amod compound ROOT,3,0
10536,stopped topic operator,info,0.0,stop topic operator,VERB NOUN NOUN,VBN NN NN,amod compound ROOT,3,0
10604,getting kubernetes version,info,0.0,get kubernete version,VERB NOUN NOUN,VBG NNS NN,ROOT dobj dobj,3,0
10606,updating resource status,info,0.0,update resource status,VERB NOUN NOUN,VBG NN NN,ROOT compound dobj,3,0
10693,initializing rest server,info,0.0,initialize rest server,VERB NOUN NOUN,VBG NN NN,ROOT compound dobj,3,0
10696,initializing rest resources,info,0.0,initialize rest resource,VERB NOUN NOUN,VBG NN NNS,ROOT compound dobj,3,0
10701,stopping rest server,info,0.0,stop rest server,VERB NOUN NOUN,VBG NN NN,amod compound ROOT,3,0
10718,starting test testblockinconnectorvalidate,info,0.0,start test testblockinconnectorvalidate,VERB NOUN NOUN,VBG NN NN,ROOT dobj dep,3,0
10719,starting test testblockinconnectorconfig,info,0.0,start test testblockinconnectorconfig,VERB NOUN NOUN,VBG NN NN,ROOT dobj dep,3,0
10720,starting test testblockinconnectorinitialize,info,0.0,start test testblockinconnectorinitialize,VERB NOUN NOUN,VBG NN NN,ROOT dobj dobj,3,0
10721,starting test testblockinconnectorstart,info,0.0,start test testblockinconnectorstart,VERB NOUN NOUN,VBG NN NN,ROOT dobj dobj,3,0
10722,starting test testblockinconnectorstop,info,0.0,start test testblockinconnectorstop,VERB NOUN NOUN,VBG NN NN,ROOT dobj dobj,3,0
10723,starting test testworkerrestartwithblockinconnectorstart,info,0.0,start test testworkerrestartwithblockinconnectorstart,VERB NOUN NOUN,VBG NN NN,ROOT dobj dobj,3,0
10724,starting test testworkerrestartwithblockinconnectorstop,info,0.0,start test testworkerrestartwithblockinconnectorstop,VERB NOUN NOUN,VBG NN NN,ROOT dobj dobj,3,0
10778,creating consumer client,info,0.0,create consumer client,VERB NOUN NOUN,VBG NN NN,ROOT compound dobj,3,0
10820,starting rest server,info,0.0,start rest server,VERB NOUN NOUN,VBG NN NN,amod compound ROOT,3,0
10862,starting agent process,info,0.0,start agent process,VERB NOUN NOUN,VBG NN NN,ROOT compound dobj,3,0
10863,starting coordinator process,info,0.0,start coordinator process,VERB NOUN NOUN,VBG NN NN,ROOT compound dobj,3,0
10897,restarting kafka streams,info,0.0,restart kafka stream,VERB NOUN NOUN,VBG NN NNS,ROOT compound dobj,3,0
10898,aborting kafka streams,info,0.0,abort kafka stream,VERB NOUN NOUN,VBG NN NNS,ROOT compound dobj,3,0
10899,executing streams cmd,info,0.0,execute stream cmd,VERB NOUN NOUN,VBG NNS NN,ROOT dobj dobj,3,0
10921,validating connector configurations,info,0.0,validate connector configuration,VERB NOUN NOUN,VBG NN NNS,ROOT compound dobj,3,0
10936,completed produce bench,info,0.0,complete produce bench,VERB NOUN NOUN,VBN NN NN,amod compound ROOT,3,0
1869,tapplicationexception inside handler,error,0.0,tapplicationexception inside handler,NOUN ADP NOUN,NN IN NN,ROOT nmod pobj,3,0
2305,error during close,error,0.0,error during close,NOUN ADP NOUN,NN IN NN,ROOT prep pobj,3,1
2370,sampleresume without samplepause,error,0.0,sampleresume without samplepause,NOUN ADP NOUN,NN IN NN,ROOT prep pobj,3,1
2728,error for path,error,0.0,error for path,NOUN ADP NOUN,NN IN NN,ROOT prep pobj,3,1
2893,failure during poll,error,0.0,failure during poll,NOUN ADP NOUN,NN IN NN,ROOT prep pobj,3,1
7976,regions before crash,info,0.0,region before crash,NOUN ADP NOUN,NNS IN NN,ROOT prep pobj,3,1
7977,regions after crash,info,0.0,region after crash,NOUN ADP NOUN,NNS IN NN,ROOT prep pobj,3,1
7979,regions post crash,info,0.0,region post crash,NOUN ADP NOUN,NNS IN NN,ROOT prep pobj,3,0
8306,regions after load,info,0.0,region after load,NOUN ADP NOUN,NNS IN NN,ROOT prep pobj,3,1
8652,output from progress,info,0.0,output from progress,NOUN ADP NOUN,NN IN NN,ROOT prep pobj,3,1
8910,exception during statechanged,info,0.0,exception during statechanged,NOUN ADP NOUN,NN IN NN,ROOT prep pobj,3,1
10748,offsets for task,info,0.0,offset for task,NOUN ADP NOUN,NNS IN NN,ROOT prep pobj,3,1
1678,missing component *,error,0.0,missing component *,ADJ NOUN PUNCT,JJ NN NFP,amod ROOT punct,2,0
1701,unable delete *,error,0.0,unable delete *,ADJ NOUN PUNCT,JJ NN NFP,amod ROOT punct,2,0
2639,unexpected exception *,error,0.0,unexpected exception *,ADJ NOUN PUNCT,JJ NN NFP,amod ROOT punct,2,0
2928,unexpected exception *,error,0.0,unexpected exception *,ADJ NOUN PUNCT,JJ NN NFP,amod ROOT punct,2,0
3049,unable initialize *,error,0.0,unable initialize *,ADJ NOUN PUNCT,JJ NN NFP,amod ROOT punct,2,0
7692,corrupted file *,info,0.0,corrupted file *,ADJ NOUN PUNCT,JJ NN NFP,amod ROOT punct,2,0
8789,local host *,info,0.0,local host *,ADJ NOUN PUNCT,JJ NN NFP,amod ROOT punct,2,0
8851,max memory *,info,0.0,max memory *,ADJ NOUN PUNCT,JJ NN NFP,amod ROOT punct,2,0
8852,available processors *,info,0.0,available processor *,ADJ NOUN PUNCT,JJ NNS NFP,amod ROOT punct,2,0
8853,default locale *,info,0.0,default locale *,ADJ NOUN PUNCT,JJ NN NFP,amod ROOT punct,2,0
8891,local address *,info,0.0,local address *,ADJ NOUN PUNCT,JJ NN NFP,amod ROOT punct,2,0
8954,default base *,info,0.0,default base *,ADJ NOUN PUNCT,JJ NN NFP,amod ROOT punct,2,0
8979,default encoding *,info,0.0,default encoding *,ADJ NOUN PUNCT,JJ NN NFP,amod ROOT punct,2,0
9581,random seed *,info,0.0,random seed *,ADJ NOUN PUNCT,JJ NN NFP,amod ROOT punct,2,0
10571,deleting namespace *,info,0.0,deleting namespace *,ADJ NOUN PUNCT,JJ NN NFP,amod ROOT punct,2,0
10630,primary brokers *,info,0.0,primary broker *,ADJ NOUN PUNCT,JJ NNS NFP,amod ROOT punct,2,0
10631,backup brokers *,info,0.0,backup broker *,ADJ NOUN PUNCT,JJ NNS NFP,amod ROOT punct,2,0
10819,current result *,info,0.0,current result *,ADJ NOUN PUNCT,JJ NN NFP,amod ROOT punct,2,0
10871,actual tasks *,info,0.0,actual task *,ADJ NOUN PUNCT,JJ NNS NFP,amod ROOT punct,2,0
10874,actual workers *,info,0.0,actual worker *,ADJ NOUN PUNCT,JJ NNS NFP,amod ROOT punct,2,0
1883,unable get cluster metrics,error,0.0,unable get cluster metric,ADJ VERB NOUN NOUN,JJ VB NN NNS,amod ROOT compound dobj,4,1
1885,stty returned error code,error,0.0,stty return error code,ADJ VERB NOUN NOUN,JJ VBN NN NN,amod amod compound ROOT,4,0
1942,unable ask master split,error,0.0,unable ask master split,ADJ VERB NOUN NOUN,JJ VB NN NN,amod intj compound ROOT,4,0
3022,unable stop rest server,error,0.0,unable stop rest server,ADJ VERB NOUN NOUN,JJ VB NN NN,amod nmod dobj ROOT,4,0
10869,unable get coordinator tasks,info,0.0,unable get coordinator task,ADJ VERB NOUN NOUN,JJ VB NN NNS,amod dep compound ROOT,4,1
10872,unable get agent status,info,0.0,unable get agent status,ADJ VERB NOUN NOUN,JJ VB NN NN,amod ROOT compound dobj,4,1
1683,failed notifying listeners,error,0.0,fail notify listener,VERB VERB NOUN,VBD VBG NNS,ROOT xcomp dobj,3,0
1892,failed get explanation,error,0.0,fail get explanation,VERB VERB NOUN,VBN VB NN,ROOT dep dobj,3,1
1896,failed create table,error,0.0,fail create table,VERB VERB NOUN,VBN VB NN,amod compound ROOT,3,0
1973,failed allocating cache,error,0.0,fail allocate cache,VERB VERB NOUN,VBN VBG NN,amod ROOT dobj,3,0
2016,failed create path,error,0.0,fail create path,VERB VERB NOUN,VBN VB NN,amod compound ROOT,3,0
2049,failed submit procedure,error,0.0,fail submit procedure,VERB VERB NOUN,VBN VB NN,amod compound ROOT,3,0
2077,failed stop master,error,0.0,fail stop master,VERB VERB NOUN,VBN VB NN,ROOT dep intj,3,0
2089,failed normalize regions,error,0.0,fail normalize region,VERB VERB NOUN,VBN VB NNS,ROOT amod dobj,3,0
2230,caught interrupted exception,error,0.0,catch interrupt exception,VERB VERB NOUN,VBN VBN NN,amod amod ROOT,3,0
7043,reusing existing topic,info,0.0,reuse exist topic,VERB VERB NOUN,VBG VBG NN,ROOT amod dobj,3,0
7157,bootstrapping doing stcs,info,0.0,bootstrappe do stc,VERB VERB NOUN,VBG VBG NNS,ROOT dep dobj,3,1
7519,done initializing cluster,info,0.0,do initialize cluster,VERB VERB NOUN,VBN VBG NN,ROOT dep dobj,3,1
7585,verifying copied data,info,0.0,verify copy datum,VERB VERB NOUN,VBG VBN NNS,ROOT amod dobj,3,0
7648,finished updating state,info,0.0,finish update state,VERB VERB NOUN,VBN VBG NN,ROOT xcomp dobj,3,0
7684,received created event,info,0.0,receive create event,VERB VERB NOUN,VBN VBN NN,ROOT dep dep,3,0
7837,received expected exception,info,0.0,receive expect exception,VERB VERB NOUN,VBN VBN NN,ROOT amod dobj,3,0
7857,caught expected exception,info,0.0,catch expect exception,VERB VERB NOUN,VBN VBN NN,amod amod ROOT,3,0
7982,starting run catalogjanitor,info,0.0,start run catalogjanitor,VERB VERB NOUN,VBG VB NN,ROOT xcomp dobj,3,0
8032,got expected exception,info,0.0,got expect exception,VERB VERB NOUN,VBP VBN NN,ROOT amod dobj,3,0
8033,got expected error,info,0.0,got expect error,VERB VERB NOUN,VBP VBN NN,ROOT amod dobj,3,0
8066,got expected exception,info,0.0,got expect exception,VERB VERB NOUN,VBP VBN NN,ROOT amod dobj,3,0
8094,done modifying table,info,0.0,do modify table,VERB VERB NOUN,VBN VBG NN,ROOT dep dobj,3,1
8096,done creating table,info,0.0,do create table,VERB VERB NOUN,VBN VBG NN,ROOT dep dobj,3,1
8229,start loading table,info,0.0,start load table,VERB VERB NOUN,VB VBG NN,ROOT xcomp dobj,3,0
8337,begin put data,info,0.0,begin put datum,VERB VERB NOUN,VB VB NNS,ROOT xcomp dobj,3,1
8411,return opened response,info,0.0,return open response,VERB VERB NOUN,VB VBN NN,nmod amod ROOT,3,0
8477,running gets replicas,info,0.0,run get replica,VERB VERB NOUN,VBG VBZ NNS,nsubj ROOT dobj,3,0
8495,validating loaded data,info,0.0,validate load datum,VERB VERB NOUN,VBG VBN NNS,ROOT amod dobj,3,0
9611,reached failing position,info,0.0,reach fail position,VERB VERB NOUN,VBN VBG NN,ROOT amod dobj,3,0
9783,starting producing topology,info,0.0,start produce topology,VERB VERB NOUN,VBG VBG NN,ROOT xcomp dobj,3,0
9787,starting consuming topology,info,0.0,start consume topology,VERB VERB NOUN,VBG VBG NN,ROOT xcomp dobj,3,0
10726,failed create connector,info,0.0,fail create connector,VERB VERB NOUN,VBN VB NN,amod dep ROOT,3,0
10791,resumed restoring state,info,0.0,resume restore state,VERB VERB NOUN,VBN VBG NN,amod amod ROOT,3,0
10937,completed consume bench,info,0.0,complete consume bench,VERB VERB NOUN,VBN VB NN,amod compound ROOT,3,0
2205,ignoring * exception *,error,0.0,ignore * exception *,VERB PUNCT NOUN PUNCT,VBG `` NN NFP,ROOT punct dobj punct,2,0
7975,finished * references *,info,0.0,finish * reference *,VERB PUNCT NOUN PUNCT,VBN NFP NNS NFP,amod punct ROOT punct,2,0
8958,stored * alias *,info,0.0,store * alias *,VERB PUNCT NOUN PUNCT,VBN NFP NN NFP,amod punct ROOT punct,2,0
10364,set * schedule *,info,0.0,set * schedule *,VERB PUNCT NOUN PUNCT,VB `` NN -RRB-,nmod punct ROOT punct,2,0
10730,started * connector *,info,0.0,start * connector *,VERB PUNCT NOUN PUNCT,VBD NFP NN NFP,ROOT punct dep punct,2,0
10732,configured * connector *,info,0.0,configure * connector *,VERB PUNCT NOUN PUNCT,VBN NFP NN NFP,amod punct ROOT punct,2,0
10735,stopped * task *,info,0.0,stop * task *,VERB PUNCT NOUN PUNCT,VBD `` NN NFP,ROOT punct dobj punct,2,0
10824,run * error *,info,0.0,run * error *,VERB PUNCT NOUN PUNCT,VB NFP NN NFP,nmod punct ROOT punct,2,0
1801,fatal error parsing row,error,0.0,fatal error parsing row,ADJ NOUN NOUN NOUN,JJ NN NN NN,amod compound compound ROOT,4,0
1944,unexpected metadata start row,error,0.0,unexpected metadata start row,ADJ NOUN NOUN NOUN,JJ NN NN NN,amod compound compound ROOT,4,0
2163,unrecognized log path format,error,0.0,unrecognized log path format,ADJ NOUN NOUN NOUN,JJ NN NN NN,amod compound compound ROOT,4,0
2323,javatest error during sample,error,0.0,javatest error during sample,ADJ NOUN NOUN NOUN,JJ NN NN NN,amod ROOT prep ROOT,4,1
2450,bad saveservice properties file,error,0.0,bad saveservice property file,ADJ NOUN NOUN NOUN,JJ NN NNS NN,amod compound compound ROOT,4,0
2574,unable parse long value,error,0.0,unable parse long value,ADJ NOUN NOUN NOUN,JJ NN NN NN,amod compound compound ROOT,4,0
2749,invalid command line arguments,error,0.0,invalid command line argument,ADJ NOUN NOUN NOUN,JJ NN NN NNS,amod compound compound ROOT,4,0
3071,uncaught error request completion,error,0.0,uncaught error request completion,ADJ NOUN NOUN NOUN,JJ NN NN NN,amod compound compound ROOT,4,0
9393,final master memory configuration,info,0.0,final master memory configuration,ADJ NOUN NOUN NOUN,JJ NN NN NN,amod compound compound ROOT,4,0
9400,final taskexecutor memory configuration,info,0.0,final taskexecutor memory configuration,ADJ NOUN NOUN NOUN,JJ NN NN NN,amod compound compound ROOT,4,0
9746,close connection hive metastore,info,0.0,close connection hive metastore,ADJ NOUN NOUN NOUN,JJ NN NN NN,amod compound compound ROOT,4,0
1761,repair * failed,error,0.0,repair * fail,NOUN PUNCT VERB,NN NFP VBD,nsubj punct ROOT,2,0
2213,prefix * repeated,error,0.0,prefix * repeat,NOUN PUNCT VERB,NN NFP VBN,nsubj punct ROOT,2,0
2616,taskmanager * failed,error,0.0,taskmanager * fail,NOUN PUNCT VERB,NN NFP VBD,nsubj punct ROOT,2,0
7461,chore * enabled,info,0.0,chore * enable,NOUN PUNCT VERB,NN NFP VBN,dep punct ROOT,2,0
7730,replicationsourceworker * terminated,info,0.0,replicationsourceworker * terminate,NOUN PUNCT VERB,NN NFP VBN,nsubj punct ROOT,2,0
9307,worker * registered,info,0.0,worker * register,NOUN PUNCT VERB,NN NFP VBN,nsubj punct ROOT,2,0
9645,job * submitted,info,0.0,job * submit,NOUN PUNCT VERB,NN NFP VBN,nsubj punct ROOT,2,0
9806,clusteroperator * starting,info,0.0,clusteroperator * start,NOUN PUNCT VERB,NN NFP VBG,nsubj punct ROOT,2,0
9923,pod * deleted,info,0.0,pod * delete,NOUN PUNCT VERB,NN NFP VBN,dep punct ROOT,2,0
10163,scaling * finished,info,0.0,scaling * finish,NOUN PUNCT VERB,NN NFP VBN,nsubj punct ROOT,2,0
10413,topic * deleted,info,0.0,topic * delete,NOUN PUNCT VERB,NN NFP VBN,nsubj punct ROOT,2,0
10415,topic * recreated,info,0.0,topic * recreate,NOUN PUNCT VERB,NN NFP VBN,nsubj punct ROOT,2,0
10503,topicoperator * starting,info,0.0,topicoperator * start,NOUN PUNCT VERB,NN NFP VBG,nsubj punct ROOT,2,0
10549,useroperator * starting,info,0.0,useroperator * start,NOUN PUNCT VERB,NN NFP VBG,dep punct ROOT,2,0
10620,connector * configured,info,0.0,connector * configure,NOUN PUNCT VERB,NN NFP VBN,nsubj punct ROOT,2,0
2187,row missing,error,0.0,row missing,NOUN ADJ,NN JJ,ROOT amod,2,0
2331,xpathfilecontainer null,error,0.0,xpathfilecontainer null,NOUN ADJ,NN JJ,ROOT intj,2,0
7984,change oldest,info,0.0,change old,NOUN ADJ,NN JJS,ROOT amod,2,0
8476,master active,info,0.0,master active,NOUN ADJ,NN JJ,compound ROOT,2,0
8641,backup complete,info,0.0,backup complete,NOUN ADJ,NN JJ,ROOT amod,2,0
9721,end open,info,0.0,end open,NOUN ADJ,NN JJ,advmod ROOT,2,0
9723,end close,info,0.0,end close,NOUN ADJ,NN JJ,ROOT advmod,2,0
10782,shutdown complete,info,0.0,shutdown complete,NOUN ADJ,NN JJ,nsubj ROOT,2,0
1630,ldap binding exception,error,1.0,ldap bind exception,NOUN VERB NOUN,NN VBG NN,nmod amod ROOT,3,0
